IoCreateFileSpecifyDeviceObjectHint                   00000001404F4B18 639    
IoCreateNotificationEvent                             00000001405626AC 640    
IoCreateStreamFileObject                              000000014062600C 641    
IoCreateStreamFileObjectEx                            00000001405135B8 642    
IoCreateStreamFileObjectEx2                           000000014042A600 643    
IoCreateStreamFileObjectLite                          000000014042A5C0 644    
IoCreateSymbolicLink                                  0000000140500738 645    
IoCreateSynchronizationEvent                          000000014062604C 646    
IoCreateSystemThread                                  0000000140531580 647    
IoCreateUnprotectedSymbolicLink                       00000001406260E8 648    
IoCsqInitialize                                       00000001400EEFDC 649    
IoCsqInitializeEx                                     00000001400FA690 650    
IoCsqInsertIrp                                        00000001400E1DB8 651    
IoCsqInsertIrpEx                                      00000001400E1DC0 652    
IoCsqRemoveIrp                                        0000000140120514 653    
IoCsqRemoveNextIrp                                    00000001400E2534 654    
IoDecrementKeepAliveCount                             00000001401C93AC 655    
IoDeleteAllDependencyRelations                        0000000140411CBC 656    
IoDeleteController                                    00000001404F3BCC 657    
IoDeleteDevice                                        00000001400125B0 658    
IoDeleteDriver                                        00000001404F3BCC 659    
IoDeleteSymbolicLink                                  000000014052BA70 660    
IoDetachDevice                                        0000000140012534 661    
IoDeviceHandlerObjectSize                             00000001403A7804 662    
IoDeviceHandlerObjectType                             00000001403AAD48 663    
IoDeviceObjectType                                    00000001403A7550 664    
IoDisconnectInterrupt                                 0000000140516D48 665    
IoDisconnectInterruptEx                               0000000140516CD0 666    
IoDriverObjectType                                    00000001403A7328 667    
IoDuplicateDependency                                 000000014062CEE0 668    
IoEnqueueIrp                                          000000014062613C 669    
IoEnumerateDeviceObjectList                           0000000140134D00 670    
IoEnumerateRegisteredFiltersList                      0000000140560F5C 671    
IoFastQueryNetworkAttributes                          0000000140626144 672    
IoFileObjectType                                      00000001403A7240 673    
IoForwardAndCatchIrp                                  00000001404EEA78 674    
IoForwardIrpSynchronously                             00000001404EEA78 675    
IoFreeController                                      00000001400F3BA4 676    
IoFreeErrorLogEntry                                   00000001401C8618 677    
IoFreeIrp                                             0000000140030670 678    
IoFreeMdl                                             00000001400558B0 679    
IoFreeMiniCompletionPacket                            00000001404B1504 680    
IoFreeSfioStreamIdentifier                            00000001401C8668 681    
IoFreeWorkItem                                        00000001400EC468 682    
IoGetActivityIdIrp                                    00000001400D5340 683    
IoGetActivityIdThread                                 0000000140011B10 684    
IoGetAffinityInterrupt                                00000001401393B4 685    
IoGetAttachedDevice                                   000000014000F1A0 686    
IoGetAttachedDeviceReference                          0000000140004650 687    
IoGetBaseFileSystemDeviceObject                       000000014003DE7C 688    
IoGetBootDiskInformation                              000000014062617C 689    
IoGetBootDiskInformationLite                          000000014054435C 690    
IoGetConfigurationInformation                         00000001405388BC 691    
IoGetContainerInformation                             0000000140626C90 692    
IoGetCurrentProcess                                   00000001400D36B0 693    
IoGetDeviceAttachmentBaseRef                          000000014000E30C 694    
IoGetDeviceInterfaceAlias                             000000014050E188 695    
IoGetDeviceInterfacePropertyData                      000000014062C248 696    
IoGetDeviceInterfaces                                 00000001403E4768 697    
IoGetDeviceNumaNode                                   000000014052C310 698    
IoGetDeviceObjectPointer                              0000000140471784 699    
IoGetDeviceProperty                                   00000001403EB0C0 700    
IoGetDevicePropertyData                               00000001403E925C 701    
IoGetDeviceToVerify                                   0000000140100C58 702    
IoGetDiskDeviceObject                                 00000001401C871C 703    
IoGetDmaAdapter                                       000000014055BEC4 704    
IoGetDriverObjectExtension                            00000001400F965C 705    
IoGetFileObjectGenericMapping                         00000001404DC164 706    
IoGetFsTrackOffsetState                               000000014008D58C 707    
IoGetFsZeroingOffset                                  00000001401C9D68 708    
IoGetGenericIrpExtension                              00000001400FEB70 709    
IoGetInitialStack                                     0000000140626190 710    
IoGetInitiatorProcess                                 00000001400F9DEC 711    
IoGetIoAttributionHandle                              00000001400DC600 712    
IoGetIoPriorityHint                                   00000001400401B0 713    
IoGetIrpExtraCreateParameter                          0000000140445AA0 714    
IoGetLowerDeviceObject                                00000001400F9A34 715    
IoGetOplockKeyContext                                 00000001401C87A4 716    
IoGetOplockKeyContextEx                               0000000140029C5C 717    
IoGetPagingIoPriority                                 00000001400E01AC 718    
IoGetRelatedDeviceObject                              000000014003BD00 719    
IoGetRequestorProcess                                 0000000140003540 720    
IoGetRequestorProcessId                               00000001400FB6A4 721    
IoGetRequestorSessionId                               000000014011DAD0 722    
IoGetSfioStreamIdentifier                             00000001401C87D0 723    
IoGetSilo                                             0000000140028770 724    
IoGetSiloParameters                                   00000001400E15D4 725    
IoGetStackLimits                                      000000014005CEA0 726    
IoGetSymlinkSupportInformation                        0000000140626E28 727    
IoGetTopLevelIrp                                      00000001400D5380 728    
IoGetTransactionParameterBlock                        00000001400D3A90 729    
IoIncrementKeepAliveCount                             00000001401C9498 730    
IoInitializeIrp                                       00000001400E215C 731    
IoInitializeIrpEx                                     00000001401C8800 732    
IoInitializeMiniCompletionPacket                      00000001403DE064 733    
IoInitializeRemoveLockEx                              00000001400F9BC0 734    
IoInitializeTimer                                     0000000140563494 735    
IoInitializeWorkItem                                  00000001400ECD98 736    
IoInvalidateDeviceRelations                           0000000140011B24 737    
IoInvalidateDeviceState                               000000014011E254 738    
IoIrpHasFsTrackOffsetExtensionType                    00000001401C9D9C 739    
IoIs32bitProcess                                      00000001400034D0 740    
IoIsActivityTracingEnabled                            000000014008D570 741    
IoIsFileObjectIgnoringSharing                         0000000140429EE8 742    
IoIsFileOriginRemote                                  00000001400F7254 743    
IoIsInitiator32bitProcess                             00000001400F9DBC 744    
IoIsOperationSynchronous                              0000000140045B80 745    
IoIsSystemThread                                      00000001400E7504 746    
IoIsValidIrpStatus                                    0000000140702830 747    
IoIsValidNameGraftingBuffer                           0000000140626E6C 748    
IoIsWdmVersionAvailable                               0000000140561108 749    
IoLoadCrashDumpDriver                                 00000001401C5DE8 750    
IoMakeAssociatedIrp                                   00000001401230DC 751    
IoMakeAssociatedIrpEx                                 00000001400D7F9C 752    
IoOpenDeviceInterfaceRegistryKey                      000000014055A924 753    
IoOpenDeviceRegistryKey                               00000001404E6F74 754    
IoPageRead                                            00000001400FDAA0 755    
IoPropagateActivityIdToThread                         000000014008CD54 756    
IoPropagateIrpExtension                               00000001400D841C 757    
IoPropagateIrpExtensionEx                             00000001400D8430 758    
IoQueryDeviceDescription                              0000000140523B74 759    
IoQueryFileDosDeviceName                              0000000140471878 760    
IoQueryFileInformation                                000000014046FA04 761    
IoQueryFullDriverPath                                 00000001401C959C 762    
IoQueryInterface                                      000000014055A4B0 763    
IoQueryVolumeInformation                              00000001405104C8 764    
IoQueueThreadIrp                                      00000001401208E8 765    
IoQueueWorkItem                                       00000001400F3E30 766    
IoQueueWorkItemEx                                     000000014008D334 767    
IoQueueWorkItemToNode                                 00000001401C95E0 768    
IoRaiseHardError                                      00000001401C884C 769    
IoRaiseInformationalHardError                         00000001401C8AB4 770    
IoReadDiskSignature                                   0000000140559194 771    
IoReadOperationCount                                  000000014031DBB8 772    
IoReadPartitionTable                                  0000000140622848 773    
IoReadPartitionTableEx                                0000000140622988 774    
IoReadTransferCount                                   000000014031DBC8 775    
IoRecordIoAttribution                                 0000000140055368 776    
IoRegisterBootDriverCallback                          0000000140564A60 777    
IoRegisterBootDriverReinitialization                  000000014055AA60 778    
IoRegisterContainerNotification                       0000000140560180 779    
IoRegisterDeviceInterface                             00000001405248B8 780    
IoRegisterDriverReinitialization                      000000014055AAD4 781    
IoRegisterFileSystem                                  0000000140539B88 782    
IoRegisterFsRegistrationChange                        0000000140626218 783    
IoRegisterFsRegistrationChangeMountAware              0000000140539994 784    
IoRegisterIoTracking                                  00000001406276A8 785    
IoRegisterLastChanceShutdownNotification              000000014053A1F4 786    
IoRegisterPlugPlayNotification                        00000001405112E0 787    
IoRegisterPriorityCallback                            0000000140138E28 788    
IoRegisterShutdownNotification                        000000014053A264 789    
IoReleaseCancelSpinLock                               00000001400E01D0 790    
IoReleaseRemoveLockAndWaitEx                          00000001401CBB50 791    
IoReleaseRemoveLockEx                                 00000001400E2AA8 792    
IoReleaseVpbSpinLock                                  00000001400F8A68 793    
IoRemoveShareAccess                                   0000000140429DC0 794    
IoReplaceFileObjectName                               0000000140626220 795    
IoReplacePartitionUnit                                000000014062C250 796    
IoReportDetectedDevice                                000000014053DF30 797    
IoReportHalResourceUsage                              00000001407A0264 798    
IoReportInterruptActive                               0000000140112414 799    
IoReportInterruptInactive                             0000000140111114 800    
IoReportResourceForDetection                          000000014062E29C 801    
IoReportResourceUsage                                 000000014062E47C 802    
IoReportRootDevice                                    000000014055C0A8 803    
IoReportTargetDeviceChange                            000000014050EF40 804    
IoReportTargetDeviceChangeAsynchronous                00000001400133F0 805    
IoRequestDeviceEject                                  00000001401CBBF8 806    
IoRequestDeviceEjectEx                                00000001401CBC08 807    
IoRequestDeviceRemovalForReset                        000000014062E8A4 808    
IoReserveDependency                                   000000014062CFE4 809    
IoResolveDependency                                   000000014012E854 810    
IoRetrievePriorityInfo                                0000000140045900 811    
IoReuseIrp                                            000000014008D3C0 812    
IoSetActivityIdIrp                                    0000000140100A94 813    
IoSetActivityIdThread                                 0000000140002F98 814    
IoSetCompletionRoutineEx                              00000001400F2B3C 815    
IoSetDependency                                       000000014062D05C 816    
IoSetDeviceInterfacePropertyData                      0000000140554CFC 817    
IoSetDeviceInterfaceState                             000000014042AEB8 818    
IoSetDevicePropertyData                               000000014053423C 819    
IoSetDeviceToVerify                                   00000001401C8D90 820    
IoSetFileObjectIgnoreSharing                          00000001406262EC 821    
IoSetFileOrigin                                       00000001401217C0 822    
IoSetFsTrackOffsetState                               00000001401C9DA8 823    
IoSetFsZeroingOffset                                  00000001401C9E00 824    
IoSetFsZeroingOffsetRequired                          00000001401C9E38 825    
IoSetGenericIrpExtension                              00000001400FEE94 826    
IoSetHardErrorOrVerifyDevice                          00000001401C8D98 827    
IoSetInformation                                      00000001404FA828 828    
IoSetIoAttributionIrp                                 00000001401C8DAC 829    
IoSetIoCompletion                                     00000001404FFAC4 830    
IoSetIoCompletionEx                                   000000014000B0A0 831    
IoSetIoPriorityHint                                   00000001400DE070 832    
IoSetIoPriorityHintIntoFileObject                     00000001401C8DD8 833    
IoSetIoPriorityHintIntoThread                         00000001400CA57C 834    
IoSetIrpExtraCreateParameter                          00000001404D6330 835    
IoSetMasterIrpStatus                                  00000001400DEC54 836    
IoSetPartitionInformation                             0000000140622990 837    
IoSetPartitionInformationEx                           00000001406229E8 838    
IoSetShareAccess                                      000000014042A0A0 839    
IoSetShareAccessEx                                    0000000140012390 840    
IoSetStartIoAttributes                                0000000140139398 841    
IoSetSystemPartition                                  00000001406262FC 842    
IoSetThreadHardErrorMode                              0000000140024890 843    
IoSetTopLevelIrp                                      0000000140083CA0 844    
IoSizeOfIrpEx                                         00000001401C8E0C 845    
IoSizeofGenericIrpExtension                           00000001401C9E90 846    
IoSizeofWorkItem                                      00000001400EE990 847    
IoStartNextPacket                                     00000001400F3A64 848    
IoStartNextPacketByKey                                00000001401C8E34 849    
IoStartPacket                                         00000001400F3C58 850    
IoStartTimer                                          00000001401C8E68 851    
IoStatisticsLock                                      00000001403BA9C0 852    
IoSteerInterrupt                                      000000014062C320 853    
IoStopTimer                                           00000001401C8E8C 854    
IoSynchronousCallDriver                               00000001400F1A84 855    
IoSynchronousInvalidateDeviceRelations                000000014062C670 856    
IoSynchronousPageWrite                                00000001400D8270 857    
IoTestDependency                                      0000000140111B5C 858    
IoThreadToProcess                                     00000001400B0510 859    
IoTransferActivityId                                  0000000140100894 860    
IoTranslateBusAddress                                 00000001401CC3D8 861    
IoTryQueueWorkItem                                    00000001400FC638 862    
IoUninitializeWorkItem                                00000001400F2B28 863    
IoUnregisterBootDriverCallback                        00000001407BB090 864    
IoUnregisterContainerNotification                     0000000140626D00 865    
IoUnregisterFileSystem                                0000000140626484 866    
IoUnregisterFsRegistrationChange                      000000014062653C 867    
IoUnregisterIoTracking                                00000001406277E8 868    
IoUnregisterPlugPlayNotification                      0000000140512D6C 869    
IoUnregisterPlugPlayNotificationEx                    0000000140512D64 870    
IoUnregisterPriorityCallback                          00000001401C8E98 871    
IoUnregisterShutdownNotification                      00000001403D61C8 872    
IoUpdateShareAccess                                   00000001404DAB18 873    
IoValidateDeviceIoControlAccess                       00000001400FF70C 874    
IoVerifyPartitionTable                                00000001406229F0 875    
IoVerifyVolume                                        00000001406265E4 876    
IoVolumeDeviceNameToGuid                              00000001406278D4 877    
IoVolumeDeviceNameToGuidPath                          000000014051271C 878    
IoVolumeDeviceToDosName                               00000001404714E8 879    
IoVolumeDeviceToGuid                                  0000000140512554 880    
IoVolumeDeviceToGuidPath                              00000001405125D4 881    
IoWMIAllocateInstanceIds                              000000014069D9C4 882    
IoWMIDeviceObjectToInstanceName                       000000014052AB00 883    
IoWMIDeviceObjectToProviderId                         000000014011BA68 884    
IoWMIExecuteMethod                                    000000014069DB08 885    
IoWMIHandleToInstanceName                             000000014052AA8C 886    
IoWMIOpenBlock                                        0000000140529CFC 887    
IoWMIQueryAllData                                     0000000140561034 888    
IoWMIQueryAllDataMultiple                             000000014069DC7C 889    
IoWMIQuerySingleInstance                              000000014052B764 890    
IoWMIQuerySingleInstanceMultiple                      000000014069DD40 891    
IoWMIRegistrationControl                              0000000140523194 892    
IoWMISetNotificationCallback                          0000000140560F00 893    
IoWMISetSingleInstance                                000000014069DE0C 894    
IoWMISetSingleItem                                    000000014069DF14 895    
IoWMISuggestInstanceName                              000000014069E030 896    
IoWMIWriteEvent                                       000000014011D2A4 897    
IoWithinStackLimits                                   00000001400D46E0 898    
IoWriteErrorLogEntry                                  000000014011EB0C 899    
IoWriteOperationCount                                 000000014031DBBC 900    
IoWritePartitionTable                                 00000001406229F8 901    
IoWritePartitionTableEx                               0000000140622ADC 902    
IoWriteTransferCount                                  000000014031DBD0 903    
IofCallDriver                                         000000014003BC80 904    
IofCompleteRequest                                    000000014002E500 905    
KdAcquireDebuggerLock                                 00000001401D0274 906    
KdChangeOption                                        00000001401D0328 907    
KdDebuggerEnabled                                     0000000140319F61 908    
KdDebuggerNotPresent                                  0000000140319F62 909    
KdDeregisterPowerHandler                              00000001401D01B8 910    
KdDisableDebugger                                     00000001401D0388 911    
KdEnableDebugger                                      00000001401D045C 912    
KdEnteredDebugger                                     0000000140318AE4 913    
KdEventLoggingEnabled                                 0000000140319F60 914    
KdGetDebugDevice                                      0000000140139630 915    
KdLogDbgPrint                                         00000001406F13B8 916    
KdPollBreakIn                                         00000001400982D0 917    
KdPowerTransition                                     00000001401D05A0 918    
KdRefreshDebuggerNotPresent                           0000000140139280 919    
KdRegisterPowerHandler                                0000000140138930 920    
KdReleaseDebuggerLock                                 00000001401D065C 921    
KdSetEventLoggingPresent                              00000001406F4314 922    
KdSystemDebugControl                                  00000001406509A8 923    
KeAcquireGuardedMutex                                 0000000140065780 924    
KeAcquireGuardedMutexUnsafe                           00000001401D0DA8 925    
KeAcquireInStackQueuedSpinLock                        0000000140088850 926    
KeAcquireInStackQueuedSpinLockAtDpcLevel              0000000140088810 927    
KeAcquireInStackQueuedSpinLockForDpc                  00000001400F3E10 928    
KeAcquireInStackQueuedSpinLockRaiseToSynch            00000001401D233C 929    
KeAcquireInterruptSpinLock                            00000001400F510C 930    
KeAcquireQueuedSpinLock                               000000014008B170 931    
KeAcquireQueuedSpinLockRaiseToSynch                   00000001401D2364 932    
KeAcquireSpinLockAtDpcLevel                           000000014003FF50 933    
KeAcquireSpinLockForDpc                               00000001401D26D4 934    
KeAcquireSpinLockRaiseToDpc                           00000001400437E0 935    
KeAcquireSpinLockRaiseToSynch                         00000001401D2728 936    
KeAddGroupAffinityEx                                  0000000140026874 937    
KeAddProcessorAffinityEx                              000000014008D870 938    
KeAddProcessorGroupAffinity                           00000001401D289C 939    
KeAddSystemServiceTable                               00000001405515AC 940    
KeAlertThread                                         0000000140054D50 941    
KeAllocateCalloutStack                                0000000140525DF0 942    
KeAllocateCalloutStackEx                              0000000140525E24 943    
KeAndAffinityEx                                       00000001400266E0 944    
KeAndGroupAffinityEx                                  0000000140120120 945    
KeAreAllApcsDisabled                                  000000014005CDA0 946    
KeAreApcsDisabled                                     000000014000D180 947    
KeAttachProcess                                       00000001400F34FC 948    
KeBugCheck                                            000000014014A0A0 949    
KeBugCheckEx                                          000000014014A0B0 950    
KeCancelTimer                                         0000000140003150 951    
KeCancelTimer2                                        00000001400BB320 952    
KeCapturePersistentThreadState                        00000001401C7DCC 953    
KeCheckProcessorAffinityEx                            00000001400E4EA0 954    
KeCheckProcessorGroupAffinity                         00000001400266AC 955    
KeClearEvent                                          0000000140047660 956    
KeClockInterruptNotify                                0000000140093ED0 957    
KeClockTimerPowerChange                               00000001401D10D8 958    
KeComplementAffinityEx                                0000000140090610 959    
KeConnectInterruptForHal                              000000014011DA08 960    
KeConvertAuxiliaryCounterToPerformanceCounter         00000001401D13D4 961    
KeConvertPerformanceCounterToAuxiliaryCounter         00000001401D13DC 962    
KeCopyAffinityEx                                      000000014009A2A0 963    
KeCountSetBitsAffinityEx                              00000001400CA8F0 964    
KeCountSetBitsGroupAffinity                           00000001401D2AE8 965    
KeDelayExecutionThread                                00000001400B4DA0 966    
KeDeregisterBoundCallback                             00000001401D13E4 967    
KeDeregisterBugCheckCallback                          000000014011308C 968    
KeDeregisterBugCheckReasonCallback                    000000014011EBCC 969    
KeDeregisterNmiCallback                               00000001401D148C 970    
KeDeregisterProcessorChangeCallback                   0000000140651B5C 971    
KeDetachProcess                                       00000001400F69C4 972    
KeDispatchSecondaryInterrupt                          00000001401D4414 973    
KeEnterCriticalRegion                                 00000001400D3690 974    
KeEnterGuardedRegion                                  00000001400D4760 975    
KeEnterKernelDebugger                                 00000001401D3804 976    
KeEnumerateNextProcessor                              0000000140026460 977    
KeExpandKernelStackAndCallout                         00000001400FAA74 978    
KeExpandKernelStackAndCalloutEx                       0000000140056C60 979    
KeFindConfigurationEntry                              00000001407B8054 980    
KeFindConfigurationNextEntry                          00000001407B8074 981    
KeFindFirstSetLeftAffinityEx                          00000001401D28B8 982    
KeFindFirstSetLeftGroupAffinity                       00000001400EC574 983    
KeFindFirstSetRightAffinityEx                         00000001401D28F8 984    
KeFindFirstSetRightGroupAffinity                      00000001400278E0 985    
KeFirstGroupAffinityEx                                00000001400F1264 986    
KeFlushEntireTb                                       000000014012AF0C 987    
KeFlushIoBuffers                                      00000001400E2318 988    
KeFlushQueuedDpcs                                     0000000140026240 989    
KeForceEnableNx                                       00000001403CE860 990    
KeFreeCalloutStack                                    0000000140517638 991    
KeGenericCallDpc                                      00000001400E5060 992    
KeGetClockOwner                                       00000001401D10E0 993    
KeGetClockTimerResolution                             00000001401D10E8 994    
KeGetCurrentIrql                                      00000001400A514C 995    
KeGetCurrentNodeNumber                                00000001400DD640 996    
KeGetCurrentProcessorNumberEx                         00000001400D5260 997    
KeGetCurrentThread                                    00000001400D3684 998    
KeGetEffectiveIrql                                    000000014005F1E4 999    
KeGetNextClockTickDuration                            00000001401D10FC 1000   
KeGetProcessorIndexFromNumber                         000000014008CE70 1001   
KeGetProcessorNumberFromIndex                         0000000140055860 1002   
KeGetRecommendedSharedDataAlignment                   0000000140012928 1003   
KeGetXSaveFeatureFlags                                000000014012ABC8 1004   
KeHwPolicyLocateResource                              00000001407AFD08 1005   
KeInitializeAffinityEx                                00000001400278C4 1006   
KeInitializeApc                                       0000000140056BFC 1007   
KeInitializeCrashDumpHeader                           00000001401C8414 1008   
KeInitializeDeviceQueue                               00000001400F8A74 1009   
KeInitializeDpc                                       00000001400264D4 1010   
KeInitializeEnumerationContext                        00000001400264F0 1011   
KeInitializeEnumerationContextFromAffinity            00000001401D2B48 1012   
KeInitializeEnumerationContextFromGroup               000000014011EE48 1013   
KeInitializeEvent                                     000000014003C1E0 1014   
KeInitializeGuardedMutex                              000000014002654C 1015   
KeInitializeInterrupt                                 000000014011AAC8 1016   
KeInitializeMutant                                    000000014008350C 1017   
KeInitializeMutex                                     00000001400FBBE0 1018   
KeInitializeQueue                                     0000000140025EB8 1019   
KeInitializeSecondaryInterruptServices                0000000140651C0C 1020   
KeInitializeSemaphore                                 0000000140057B78 1021   
KeInitializeSpinLock                                  00000001400E5A54 1022   
KeInitializeThreadedDpc                               000000014012BC34 1023   
KeInitializeTimer                                     00000001400568D8 1024   
KeInitializeTimer2                                    0000000140026144 1025   
KeInitializeTimerEx                                   00000001400568F4 1026   
KeInsertByKeyDeviceQueue                              00000001401D513C 1027   
KeInsertDeviceQueue                                   00000001400F3CFC 1028   
KeInsertHeadQueue                                     00000001401D5424 1029   
KeInsertQueue                                         00000001400FBCD4 1030   
KeInsertQueueApc                                      00000001400B5D30 1031   
KeInsertQueueDpc                                      0000000140091B40 1032   
KeInterlockedClearProcessorAffinityEx                 00000001400F6888 1033   
KeInterlockedSetProcessorAffinityEx                   00000001400FA7B8 1034   
KeInvalidateAllCaches                                 00000001400FB3B4 1035   
KeInvalidateRangeAllCaches                            00000001401D553C 1036   
KeIpiGenericCall                                      000000014011D3D8 1037   
KeIsAttachedProcess                                   0000000140060050 1038   
KeIsEmptyAffinityEx                                   00000001400D88A0 1039   
KeIsEqualAffinityEx                                   000000014012A450 1040   
KeIsExecutingDpc                                      00000001400F1DEC 1041   
KeIsSingleGroupAffinityEx                             00000001400F1DFC 1042   
KeIsSubsetAffinityEx                                  00000001401D2944 1043   
KeIsWaitListEmpty                                     0000000140651180 1044   
KeLastBranchMSR                                       00000001403A766C 1045   
KeLeaveCriticalRegion                                 00000001400AE540 1046   
KeLeaveGuardedRegion                                  00000001400D36D0 1047   
KeLoadMTRR                                            00000001403CDC40 1048   
KeLoaderBlock                                         00000001403AAD40 1049   
KeLowerIrql                                           00000001400A5000 1050   
KeNotifyProcessorFreezeSupported                      00000001400589A8 1051   
KeNumberProcessors                                    00000001403A7333 1052   
KeOrAffinityEx                                        00000001400DCD40 1053   
KeProcessorGroupAffinity                              00000001400F83F4 1054   
KeProfileInterruptWithSource                          00000001401D5610 1055   
KePulseEvent                                          0000000140021680 1056   
KeQueryActiveGroupCount                               00000001400D0BE0 1057   
KeQueryActiveProcessorAffinity                        000000014012A5BC 1058   
KeQueryActiveProcessorCount                           00000001401D1CD0 1059   
KeQueryActiveProcessorCountEx                         000000014008DE10 1060   
KeQueryActiveProcessors                               00000001401D1D4C 1061   
KeQueryAuxiliaryCounterFrequency                      00000001401D16E0 1062   
KeQueryDpcWatchdogInformation                         00000001400D4780 1063   
KeQueryEffectivePriorityThread                        00000001400FEEF8 1064   
KeQueryGroupAffinity                                  0000000140021E24 1065   
KeQueryGroupAffinityEx                                00000001400211FC 1066   
KeQueryHardwareCounterConfiguration                   0000000140651EB0 1067   
KeQueryHeteroCpuPolicyThread                          00000001401D1948 1068   
KeQueryHighestNodeNumber                              00000001400D0BE8 1069   
KeQueryInterruptTimePrecise                           0000000140118370 1070   
KeQueryLogicalProcessorRelationship                   0000000140027184 1071   
KeQueryMaximumGroupCount                              0000000140057B94 1072   
KeQueryMaximumProcessorCount                          00000001401D1D54 1073   
KeQueryMaximumProcessorCountEx                        00000001400FB8FC 1074   
KeQueryNodeActiveAffinity                             00000001400D0BF4 1075   
KeQueryNodeMaximumProcessorCount                      000000014013890C 1076   
KeQueryPrcbAddress                                    00000001400FA8B0 1077   
KeQueryPriorityThread                                 0000000140002DD0 1078   
KeQueryRuntimeThread                                  00000001400FB580 1079   
KeQuerySystemTimePrecise                              0000000140057C48 1080   
KeQueryTimeIncrement                                  00000001400CEAD0 1081   
KeQueryTotalCycleTimeThread                           00000001400F6240 1082   
KeQueryUnbiasedInterruptTime                          00000001400DC7C0 1083   
KeQueryUnbiasedInterruptTimePrecise                   00000001400D4BD0 1084   
KeRaiseIrqlToDpcLevel                                 00000001400F9FF8 1085   
KeRaiseUserException                                  00000001401D2294 1086   
KeReadStateEvent                                      00000001400DD3D0 1087   
KeReadStateMutant                                     00000001400DD3D0 1088   
KeReadStateMutex                                      00000001400DD3D0 1089   
KeReadStateQueue                                      00000001400DD3D0 1090   
KeReadStateSemaphore                                  00000001400DD3D0 1091   
KeReadStateTimer                                      00000001400DD3D0 1092   
KeRegisterBoundCallback                               00000001401D16E8 1093   
KeRegisterBugCheckCallback                            000000014011B884 1094   
KeRegisterBugCheckReasonCallback                      000000014011B960 1095   
KeRegisterNmiCallback                                 00000001401D1750 1096   
KeRegisterProcessorChangeCallback                     000000014055C2F4 1097   
KeReleaseGuardedMutex                                 0000000140049AE0 1098   
KeReleaseGuardedMutexUnsafe                           00000001401D0DB0 1099   
KeReleaseInStackQueuedSpinLock                        000000014003B150 1100   
KeReleaseInStackQueuedSpinLockForDpc                  00000001400F3DF0 1101   
KeReleaseInStackQueuedSpinLockFromDpcLevel            00000001400AB700 1102   
KeReleaseInterruptSpinLock                            00000001400F5E18 1103   
KeReleaseMutant                                       00000001400BC1F0 1104   
KeReleaseMutex                                        0000000140030880 1105   
KeReleaseQueuedSpinLock                               000000014008B1E0 1106   
KeReleaseSemaphore                                    00000001400BC530 1107   
KeReleaseSpinLock                                     0000000140043C60 1108   
KeReleaseSpinLockForDpc                               00000001401D2708 1109   
KeReleaseSpinLockFromDpcLevel                         000000014003FD80 1110   
KeRemoveByKeyDeviceQueue                              00000001401D51DC 1111   
KeRemoveByKeyDeviceQueueIfBusy                        00000001401D52A8 1112   
KeRemoveDeviceQueue                                   00000001400F3D74 1113   
KeRemoveEntryDeviceQueue                              00000001401D5370 1114   
KeRemoveGroupAffinityEx                               00000001401D2994 1115   
KeRemoveProcessorAffinityEx                           000000014009A268 1116   
KeRemoveProcessorGroupAffinity                        00000001400FC0D4 1117   
KeRemoveQueue                                         00000001400FBDD0 1118   
KeRemoveQueueDpc                                      00000001400DD730 1119   
KeRemoveQueueDpcEx                                    00000001400DD738 1120   
KeRemoveQueueEx                                       00000001400AEBE0 1121   
KeRemoveSystemServiceTable                            0000000140651730 1122   
KeReportCacheIncoherentDevice                         00000001401D4BA4 1123   
KeResetEvent                                          0000000140047660 1124   
KeRestoreExtendedProcessorState                       00000001400CDC64 1125   
KeRestoreFloatingPointState                           00000001400491D0 1126   
KeRevertToUserAffinityThread                          00000001401D1A90 1127   
KeRevertToUserAffinityThreadEx                        00000001401D1ACC 1128   
KeRevertToUserGroupAffinityThread                     0000000140025A00 1129   
KeRundownQueue                                        00000001400FA410 1130   
KeSaveExtendedProcessorState                          00000001400CDE58 1131   
KeSaveFloatingPointState                              00000001400491D0 1132   
KeSaveStateForHibernate                               000000014014AC50 1133   
KeSetActualBasePriorityThread                         00000001400B2CE0 1134   
KeSetAffinityThread                                   00000001400CB464 1135   
KeSetBasePriorityThread                               00000001400B8388 1136   
KeSetCoalescableTimer                                 00000001400435B0 1137   
KeSetDmaIoCoherency                                   00000001400589A8 1138   
KeSetEvent                                            0000000140030B70 1139   
KeSetEventBoostPriority                               00000001401D2A98 1140   
KeSetHardwareCounterConfiguration                     0000000140651EF8 1141   
KeSetHeteroCpuPolicyThread                            00000001401D1B5C 1142   
KeSetIdealProcessorThread                             0000000140054E3C 1143   
KeSetImportanceDpc                                    000000014011F014 1144   
KeSetKernelStackSwapEnable                            0000000140027A24 1145   
KeSetPriorityThread                                   00000001400B33C0 1146   
KeSetProfileIrql                                      00000001407BB098 1147   
KeSetSelectedCpuSetsThread                            00000001401D60AC 1148   
KeSetSystemAffinityThread                             00000001401D1B68 1149   
KeSetSystemAffinityThreadEx                           00000001401D1B70 1150   
KeSetSystemGroupAffinityThread                        0000000140025D18 1151   
KeSetTargetProcessorDpc                               00000001401D4CF8 1152   
KeSetTargetProcessorDpcEx                             00000001400F8428 1153   
KeSetTimer                                            00000001400086D0 1154   
KeSetTimer2                                           000000014003F9E0 1155   
