Name                                                  Address  Ordinal
----                                                  -------  -------
IoAllocateIrpEx                                       00467F20 679    
IoAllocateMdl                                         0046A7D0 680    
IoAllocateMiniCompletionPacket                        007067BE 681    
IoAllocateSfioStreamIdentifier                        005993CC 682    
IoAllocateWorkItem                                    004DDC66 683    
IoApplyPriorityInfoThread                             004D35FE 684    
IoAssignResources                                     00863188 685    
IoAttachDevice                                        0085C680 686    
IoAttachDeviceByPointer                               00599415 687    
IoAttachDeviceToDeviceStack                           005024FA 688    
IoAttachDeviceToDeviceStackSafe                       005024D0 689    
IoBoostThreadIo                                       004F1D80 690    
IoBuildAsynchronousFsdRequest                         0049F230 691    
IoBuildDeviceIoControlRequest                         004B9D2C 692    
IoBuildPartialMdl                                     004D38F0 693    
IoBuildSynchronousFsdRequest                          006F0400 694    
IoCallDriver                                          00511490 695    
IoCancelFileOpen                                      0085C742 696    
IoCancelIrp                                           004CFF4A 697    
IoCheckDesiredAccess                                  0085C832 698    
IoCheckEaBufferValidity                               0073EF66 699    
IoCheckFunctionAccess                                 0085C864 700    
IoCheckQuerySetFileInformation                        0085C9C1 701    
IoCheckQuerySetVolumeInformation                      0085CA02 702    
IoCheckQuotaBufferValidity                            0085CA43 703    
IoCheckShareAccess                                    0073405A 704    
IoCheckShareAccessEx                                  0073407E 705    
IoCleanupIrp                                          0059943E 706    
IoClearActivityIdThread                               0042B0C6 707    
IoClearDependency                                     00863CF6 708    
IoClearFsTrackOffsetState                             0059E444 709    
IoClearIrpExtraCreateParameter                        0059947B 710    
IoCompleteRequest                                     00599496 711    
IoCompletionObjectType                                00649050 712    
IoConnectInterrupt                                    007A2B5A 713    
IoConnectInterruptEx                                  0076C6EE 714    
IoConvertFileHandleToKernelHandle                     0085CAD0 715    
IoCopyDeviceObjectHint                                0085CBB8 716    
IoCreateArcName                                       00789E84 717    
IoCreateController                                    007A6AEE 718    
IoCreateDevice                                        0067A1B8 719    
IoCreateDisk                                          0085BFF3 720    
IoCreateDriver                                        0078B97E 721    
IoCreateFile                                          00741B5C 722    
IoCreateFileEx                                        006CEBC6 723    
IoCreateFileSpecifyDeviceObjectHint                   0074DC30 724    
IoCreateNotificationEvent                             007A5ED8 725    
IoCreateStreamFileObject                              0085CC1E 726    
IoCreateStreamFileObjectEx2                           0075B720 727    
IoCreateStreamFileObjectEx                            0076699E 728    
IoCreateStreamFileObjectLite                          0075B6DE 729    
IoCreateSymbolicLink                                  00752136 730    
IoCreateSynchronizationEvent                          0085CC5F 731    
IoCreateSystemThread                                  007A01C4 732    
IoCreateUnprotectedSymbolicLink                       0085CCE9 733    
IoCsqInitialize                                       004E43CA 734    
IoCsqInitializeEx                                     004EAB4E 735    
IoCsqInsertIrp                                        004D95FC 736    
IoCsqInsertIrpEx                                      004D961A 737    
IoCsqRemoveIrp                                        0051094A 738    
IoCsqRemoveNextIrp                                    004D9850 739    
IoDecrementKeepAliveCount                             0059DC6E 740    
IoDeleteAllDependencyRelations                        0075BE8C 741    
IoDeleteController                                    00743C1C 742    
IoDeleteDevice                                        004EC528 743    
IoDeleteDriver                                        00743C1C 744    
IoDeleteSymbolicLink                                  00779E9E 745    
IoDetachDevice                                        005037A4 746    
IoDeviceHandlerObjectSize                             00649074 747    
IoDeviceHandlerObjectType                             00649078 748    
IoDeviceObjectType                                    00649058 749    
IoDisconnectInterrupt                                 007682AA 750    
IoDisconnectInterruptEx                               00768236 751    
IoDriverObjectType                                    00649054 752    
IoDuplicateDependency                                 00863D97 753    
IoEnqueueIrp                                          0085CD42 754    
IoEnumerateDeviceObjectList                           00521318 755    
IoEnumerateRegisteredFiltersList                      007A54A4 756    
IoFastQueryNetworkAttributes                          0085CD58 757    
IoFileObjectType                                      00649048 758    
IoForwardAndCatchIrp                                  0074352E 759    
IoForwardIrpSynchronously                             0074352E 760    
IoFreeController                                      00512ADC 761    
IoFreeErrorLogEntry                                   005994C9 762    
IoFreeIrp                                             00450A80 763    
IoFreeMdl                                             00481C10 764    
IoFreeMiniCompletionPacket                            0067ABFA 765    
IoFreeSfioStreamIdentifier                            00599518 766    
IoFreeWorkItem                                        004E0D4A 767    
IoGetActivityIdIrp                                    004C9DF0 768    
IoGetActivityIdThread                                 004D63D0 769    
IoGetAffinityInterrupt                                00524226 770    
IoGetAttachedDevice                                   00468400 771    
IoGetAttachedDeviceReference                          0049F530 772    
IoGetBaseFileSystemDeviceObject                       00476A50 773    
IoGetBootDiskInformation                              0085CD92 774    
IoGetBootDiskInformationLite                          0078E77A 775    
IoGetConfigurationInformation                         0077AE98 776    
IoGetContainerInformation                             0085F243 777    
IoGetCurrentProcess                                   004813A0 778    
IoGetDeviceAttachmentBaseRef                          004A178C 779    
IoGetDeviceInterfaceAlias                             0075F394 780    
IoGetDeviceInterfacePropertyData                      00863318 781    
IoGetDeviceInterfaces                                 0066C2B0 782    
IoGetDeviceNumaNode                                   0077A75E 783    
IoGetDeviceObjectPointer                              0071B730 784    
IoGetDeviceProperty                                   0068C27C 785    
IoGetDevicePropertyData                               0066BF7E 786    
IoGetDeviceToVerify                                   00503D1C 787    
IoGetDiskDeviceObject                                 0059959C 788    
IoGetDmaAdapter                                       007A059A 789    
IoGetDriverObjectExtension                            00503316 790    
IoGetFileObjectGenericMapping                         0073AC4A 791    
IoGetFsTrackOffsetState                               004810E6 792    
IoGetFsZeroingOffset                                  0059E477 793    
IoGetGenericIrpExtension                              00500634 794    
IoGetInitialStack                                     0085CDBB 795    
IoGetInitiatorProcess                                 00503AC2 796    
IoGetIoAttributionHandle                              004D4330 797    
IoGetIoPriorityHint                                   004CB340 798    
IoGetIrpExtraCreateParameter                          006AA1B0 799    
IoGetLowerDeviceObject                                004EA876 800    
IoGetOplockKeyContext                                 0059960F 801    
IoGetOplockKeyContextEx                               004D0F1C 802    
IoGetRelatedDeviceObject                              004535E0 803    
IoGetRequestorProcess                                 004D41A0 804    
IoGetRequestorProcessId                               004D4172 805    
IoGetRequestorSessionId                               00503186 806    
IoGetSfioStreamIdentifier                             0059963C 807    
IoGetSilo                                             0042BF82 808    
IoGetSiloParameters                                   004D8E2A 809    
IoGetStackLimits                                      004845E0 810    
IoGetSymlinkSupportInformation                        0085F373 811    
IoGetTopLevelIrp                                      004CF4A0 812    
IoGetTransactionParameterBlock                        004C6870 813    
IoIncrementKeepAliveCount                             0059DD43 814    
IoInitializeIrp                                       004E1F38 815    
IoInitializeIrpEx                                     0059966E 816    
IoInitializeMiniCompletionPacket                      0066A87C 817    
IoInitializeRemoveLockEx                              004E9F26 818    
IoInitializeTimer                                     007A696A 819    
IoInitializeWorkItem                                  004E22EC 820    
IoInvalidateDeviceRelations                           004EBF90 821    
IoInvalidateDeviceState                               0051142E 822    
IoIrpHasFsTrackOffsetExtensionType                    0059E4AC 823    
IoIsActivityTracingEnabled                            004810BA 824    
IoIsFileObjectIgnoringSharing                         00734040 825    
IoIsFileOriginRemote                                  0049A0B6 826    
IoIsOperationSynchronous                              004D0E30 827    
IoIsSystemThread                                      004DD756 828    
IoIsValidIrpStatus                                    009252E4 829    
IoIsValidNameGraftingBuffer                           0085F3C4 830    
IoIsWdmVersionAvailable                               007A3A68 831    
IoMakeAssociatedIrp                                   005996A8 832    
IoMakeAssociatedIrpEx                                 004CF094 833    
IoOpenDeviceInterfaceRegistryKey                      0076657E 834    
IoOpenDeviceRegistryKey                               0073EB54 835    
IoPageRead                                            004F13AC 836    
IoPropagateActivityIdToThread                         004E3A26 837    
IoPropagateIrpExtension                               004CF30A 838    
IoPropagateIrpExtensionEx                             004CF330 839    
IoQueryDeviceDescription                              00772FA0 840    
IoQueryFileDosDeviceName                              0071B7E2 841    
IoQueryFileInformation                                00717D66 842    
IoQueryFullDriverPath                                 0059DE21 843    
IoQueryInterface                                      0079FD64 844    
IoQueryVolumeInformation                              00765EA2 845    
IoQueueThreadIrp                                      005128BA 846    
IoQueueWorkItem                                       004E4CC6 847    
IoQueueWorkItemEx                                     004807FC 848    
IoQueueWorkItemToNode                                 0059DE61 849    
IoRaiseHardError                                      005996C3 850    
IoRaiseInformationalHardError                         00599870 851    
IoReadDiskSignature                                   0079ED52 852    
IoReadOperationCount                                  0061DD80 853    
IoReadPartitionTableEx                                0085C00C 854    
IoReadTransferCount                                   0061DD90 855    
IoRecordIoAttribution                                 004C7F8A 856    
IoRegisterBootDriverCallback                          007A7CCC 857    
IoRegisterBootDriverReinitialization                  007A0688 858    
IoRegisterContainerNotification                       007A4D5A 859    
IoRegisterDeviceInterface                             0077343C 860    
IoRegisterDriverReinitialization                      007A06E8 861    
IoRegisterFileSystem                                  0078AFFC 862    
IoRegisterFsRegistrationChange                        0085CE75 863    
IoRegisterFsRegistrationChangeMountAware              0078AE62 864    
IoRegisterIoTracking                                  0085FB5C 865    
IoRegisterLastChanceShutdownNotification              0078B586 866    
IoRegisterPlugPlayNotification                        007637C8 867    
IoRegisterPriorityCallback                            0051ED76 868    
IoRegisterShutdownNotification                        0078B5E6 869    
IoReleaseCancelSpinLock                               004D0332 870    
IoReleaseRemoveLockAndWaitEx                          005A036A 871    
IoReleaseRemoveLockEx                                 004DB610 872    
IoReleaseVpbSpinLock                                  004EA6E8 873    
IoRemoveShareAccess                                   00730650 874    
IoReplaceFileObjectName                               0085CE90 875    
IoReplacePartitionUnit                                00863341 876    
IoReportDetectedDevice                                00782D82 877    
IoReportHalResourceUsage                              0097E9DA 878    
IoReportInterruptActive                               00505D3A 879    
IoReportInterruptInactive                             00504E62 880    
IoReportResourceForDetection                          00864E5C 881    
IoReportResourceUsage                                 00864FD7 882    
IoReportRootDevice                                    007A1192 883    
IoReportTargetDeviceChange                            0075FDE2 884    
IoReportTargetDeviceChangeAsynchronous                004F1E46 885    
IoRequestDeviceEject                                  005A03F1 886    
IoRequestDeviceEjectEx                                005A040C 887    
IoRequestDeviceRemovalForReset                        00865332 888    
IoReserveDependency                                   00863E83 889    
IoResolveDependency                                   0051B06A 890    
IoRetrievePriorityInfo                                004CB1A0 891    
IoReuseIrp                                            00480F60 892    
IoSetActivityIdIrp                                    00599AE5 893    
IoSetActivityIdThread                                 0042B0E4 894    
IoSetCompletionRoutineEx                              00501D10 895    
IoSetDependency                                       00863F0A 896    
IoSetDeviceInterfacePropertyData                      0079BC34 897    
IoSetDeviceInterfaceState                             006F4D9E 898    
IoSetDevicePropertyData                               0077BC16 899    
IoSetDeviceToVerify                                   00599B55 900    
IoSetFileObjectIgnoreSharing                          0085CF2C 901    
IoSetFileOrigin                                       00599B6F 902    
IoSetFsTrackOffsetState                               0059E4C5 903    
IoSetFsZeroingOffset                                  0059E515 904    
IoSetFsZeroingOffsetRequired                          0059E54C 905    
IoSetGenericIrpExtension                              005004D4 906    
IoSetHardErrorOrVerifyDevice                          00599BB0 907    
IoSetInformation                                      0074BB28 908    
IoSetIoAttributionIrp                                 00599BD1 909    
IoSetIoCompletion                                     00706700 910    
IoSetIoCompletionEx                                   004A35C6 911    
IoSetIoPriorityHint                                   004D4C20 912    
IoSetIoPriorityHintIntoFileObject                     00599C14 913    
IoSetIoPriorityHintIntoThread                         004D35D6 914    
IoSetIrpExtraCreateParameter                          00752FF6 915    
IoSetMasterIrpStatus                                  004D6FE2 916    
IoSetPartitionInformationEx                           0085C025 917    
IoSetShareAccess                                      0072FF30 918    
IoSetShareAccessEx                                    004D1F90 919    
IoSetStartIoAttributes                                005246DE 920    
IoSetSystemPartition                                  0085CF46 921    
IoSetThreadHardErrorMode                              004B4626 922    
IoSetTopLevelIrp                                      00476400 923    
IoSizeOfIrpEx                                         00599D37 924    
IoSizeofGenericIrpExtension                           0059E5A2 925    
IoSizeofWorkItem                                      004E4430 926    
IoStartNextPacket                                     005115F0 927    
IoStartNextPacketByKey                                00599D6D 928    
IoStartPacket                                         0051218C 929    
IoStartTimer                                          00599DB4 930    
IoStatisticsLock                                      006503C0 931    
IoSteerInterrupt                                      008633E2 932    
IoStopTimer                                           00599DD9 933    
IoSynchronousCallDriver                               004E4BBC 934    
IoSynchronousInvalidateDeviceRelations                0086369E 935    
IoSynchronousPageWrite                                004ADA68 936    
IoTestDependency                                      005049F6 937    
IoThreadToProcess                                     00481382 938    
IoTransferActivityId                                  004F1BDE 939    
IoTranslateBusAddress                                 005A0C08 940    
IoTryQueueWorkItem                                    004EFF24 941    
IoUninitializeWorkItem                                004E5158 942    
IoUnregisterBootDriverCallback                        0099D3C8 943    
IoUnregisterContainerNotification                     0085F295 944    
IoUnregisterFileSystem                                0085D10A 945    
IoUnregisterFsRegistrationChange                      0085D19A 946    
IoUnregisterIoTracking                                0085FC62 947    
IoUnregisterPlugPlayNotification                      00765F74 948    
IoUnregisterPlugPlayNotificationEx                    00765F5A 949    
IoUnregisterPriorityCallback                          00599DF2 950    
IoUnregisterShutdownNotification                      00662700 951    
IoUpdateShareAccess                                   00737838 952    
IoValidateDeviceIoControlAccess                       005020B0 953    
IoVerifyPartitionTable                                0085C041 954    
IoVerifyVolume                                        0085D226 955    
IoVolumeDeviceNameToGuid                              0085FD29 956    
IoVolumeDeviceNameToGuidPath                          007653B0 957    
IoVolumeDeviceToDosName                               0071B3F8 958    
IoVolumeDeviceToGuid                                  00765248 959    
IoVolumeDeviceToGuidPath                              007652B2 960    
IoWMIAllocateInstanceIds                              008C84A2 961    
IoWMIDeviceObjectToInstanceName                       00778CCA 962    
IoWMIExecuteMethod                                    008C859F 963    
IoWMIHandleToInstanceName                             00778C7C 964    
IoWMIOpenBlock                                        00777DB2 965    
IoWMIQueryAllData                                     007A49C4 966    
IoWMIQueryAllDataMultiple                             008C86B7 967    
IoWMIQuerySingleInstance                              00779A72 968    
IoWMIQuerySingleInstanceMultiple                      008C8753 969    
IoWMIRegistrationControl                              007728EA 970    
IoWMISetNotificationCallback                          007A3DA2 971    
IoWMISetSingleInstance                                008C87FB 972    
IoWMISetSingleItem                                    008C88B6 973    
IoWMISuggestInstanceName                              008C897B 974    
IoWMIWriteEvent                                       00510BDE 975    
IoWithinStackLimits                                   004C9D30 976    
IoWriteErrorLogEntry                                  00511D80 977    
IoWriteOperationCount                                 0061DD84 978    
IoWritePartitionTableEx                               0085C05A 979    
IoWriteTransferCount                                  0061DD98 980    
KdAcquireDebuggerLock                                 005A42C6 981    
KdChangeOption                                        005A435A 982    
KdDebuggerEnabled                                     0061C8A1 983    
KdDebuggerNotPresent                                  0061C8A2 984    
KdDeregisterPowerHandler                              005A415C 985    
KdDisableDebugger                                     005A43C4 986    
KdEnableDebugger                                      005A4481 987    
KdEnteredDebugger                                     0061C7FC 988    
KdEventLoggingEnabled                                 0061C7E9 989    
KdGetDebugDevice                                      00524A86 990    
KdLogDbgPrint                                         00917F6B 991    
KdPollBreakIn                                         0052490E 992    
KdPowerTransition                                     005A45A0 993    
KdRefreshDebuggerNotPresent                           00524A1E 994    
KdRegisterPowerHandler                                005A41EF 995    
KdReleaseDebuggerLock                                 005A464C 996    
KdSetEventLoggingPresent                              00915EAC 997    
KdSystemDebugControl                                  0088318D 998    
Ke386IoSetAccessProcess                               005A70EA 999    
Ke386QueryIoAccessMap                                 005A713D 1000   
Ke386SetIoAccessMap                                   005A71B3 1001   
KeAcquireInterruptSpinLock                            005036C2 1002   
KeAcquireSpinLock                                     005A6915 1003   
KeAcquireSpinLockAtDpcLevel                           005A693A 1004   
KeAddGroupAffinityEx                                  005A729C 1005   
KeAddProcessorAffinityEx                              004D1AD0 1006   
KeAddProcessorGroupAffinity                           005A72B3 1007   
KeAddSystemServiceTable                               007A76A6 1008   
KeAlertThread                                         004C279C 1009   
KeAllocateCalloutStack                                00773A2E 1010   
KeAllocateCalloutStackEx                              00773A5E 1011   
KeAndAffinityEx                                       00434CF0 1012   
KeAndGroupAffinityEx                                  005024A4 1013   
KeAreAllApcsDisabled                                  004297E0 1014   
KeAreApcsDisabled                                     004A28DA 1015   
KeAttachProcess                                       004E625E 1016   
KeBugCheck                                            00526DE0 1017   
KeBugCheckEx                                          00526DF8 1018   
KeCancelTimer2                                        00428D98 1019   
KeCancelTimer                                         0042D930 1020   
KeCapturePersistentThreadState                        0059D649 1021   
KeCheckProcessorAffinityEx                            005243F4 1022   
KeCheckProcessorGroupAffinity                         005A72CE 1023   
KeClearEvent                                          004B9B50 1024   
KeClockTimerPowerChange                               005A5122 1025   
KeComplementAffinityEx                                004BA84C 1026   
KeConvertAuxiliaryCounterToPerformanceCounter         005A52D8 1027   
KeConvertPerformanceCounterToAuxiliaryCounter         005A52F8 1028   
KeCopyAffinityEx                                      004AD0D2 1029   
KeCountSetBitsAffinityEx                              00510830 1030   
KeCountSetBitsGroupAffinity                           005A73B9 1031   
KeDelayExecutionThread                                00431BC0 1032   
KeDeregisterBoundCallback                             005A5318 1033   
KeDeregisterBugCheckCallback                          005A7EB9 1034   
KeDeregisterBugCheckReasonCallback                    0051233A 1035   
KeDeregisterNmiCallback                               005A53BA 1036   
KeDeregisterProcessorChangeCallback                   008846AD 1037   
KeDetachProcess                                       004E8C3E 1038   
KeDispatchSecondaryInterrupt                          005A8A91 1039   
KeEnterCriticalRegion                                 00457F10 1040   
KeEnterGuardedRegion                                  004C9DA0 1041   
KeEnterKernelDebugger                                 005A7F1F 1042   
KeEnumerateNextProcessor                              004BA700 1043   
KeExpandKernelStackAndCallout                         004EB254 1044   
KeExpandKernelStackAndCalloutEx                       004839F0 1045   
KeFindConfigurationEntry                              0099AB4C 1046   
KeFindConfigurationNextEntry                          0099AB76 1047   
KeFindFirstSetLeftAffinityEx                          005A72E9 1048   
KeFindFirstSetLeftGroupAffinity                       004E001C 1049   
KeFindFirstSetRightAffinityEx                         005A730C 1050   
KeFindFirstSetRightGroupAffinity                      0048C476 1051   
KeFirstGroupAffinityEx                                004E4B8C 1052   
KeFlushEntireTb                                       005A9040 1053   
KeFlushIoBuffers                                      004DC8C0 1054   
KeFlushQueuedDpcs                                     004BA61E 1055   
KeForceEnableNx                                       0065B520 1056   
KeFreeCalloutStack                                    00768B86 1057   
KeGenericCallDpc                                      004D8BAA 1058   
KeGetClockOwner                                       004D7BA0 1059   
KeGetClockTimerResolution                             005A5130 1060   
KeGetCurrentNodeNumber                                004DA75A 1061   
KeGetCurrentProcessorNumberEx                         004D4B20 1062   
KeGetCurrentThread                                    00453670 1063   
KeGetEffectiveIrql                                    004861B8 1064   
KeGetNextClockTickDuration                            005A5152 1065   
KeGetPreviousMode                                     004528C0 1066   
KeGetProcessorIndexFromNumber                         00489D14 1067   
KeGetProcessorNumberFromIndex                         00486D8E 1068   
KeGetRecommendedSharedDataAlignment                   004DD72E 1069   
KeGetXSaveFeatureFlags                                005A93B6 1070   
KeHwPolicyLocateResource                              00994BB0 1071   
KeI386MachineType                                     0062418C 1072   
KeInitializeAffinityEx                                0048C450 1073   
KeInitializeApc                                       004836C0 1074   
KeInitializeCrashDumpHeader                           0059DB38 1075   
KeInitializeDeviceQueue                               0042949E 1076   
KeInitializeDpc                                       004BA762 1077   
KeInitializeEnumerationContext                        004BA740 1078   
KeInitializeEnumerationContextFromAffinity            004D8C8C 1079   
KeInitializeEnumerationContextFromGroup               004D8C6C 1080   
KeInitializeEvent                                     004683D0 1081   
KeInitializeInterrupt                                 005A96CB 1082   
KeInitializeMutant                                    004BBFAA 1083   
KeInitializeMutex                                     004BBF90 1084   
KeInitializeQueue                                     004A5D9C 1085   
KeInitializeSecondaryInterruptServices                0088473D 1086   
KeInitializeSemaphore                                 004848D4 1087   
KeInitializeSpinLock                                  004735AC 1088   
KeInitializeThreadedDpc                               00518B60 1089   
KeInitializeTimer2                                    004A5E04 1090   
KeInitializeTimer                                     00481D12 1091   
KeInitializeTimerEx                                   00483324 1092   
KeInsertByKeyDeviceQueue                              005A94EF 1093   
KeInsertDeviceQueue                                   004D5560 1094   
KeInsertHeadQueue                                     005A9737 1095   
KeInsertQueue                                         004EF6BC 1096   
KeInsertQueueApc                                      0044FD90 1097   
KeInsertQueueDpc                                      00435540 1098   
KeInterlockedClearProcessorAffinityEx                 004EB534 1099   
KeInterlockedSetProcessorAffinityEx                   004EB444 1100   
KeInvalidateAllCaches                                 0050E6D4 1101   
KeIpiGenericCall                                      005103C8 1102   
KeIsAttachedProcess                                   0044AE90 1103   
KeIsEmptyAffinityEx                                   004D15A0 1104   
KeIsEqualAffinityEx                                   0051C5EC 1105   
KeIsExecutingDpc                                      004E6184 1106   
KeIsSingleGroupAffinityEx                             004A3708 1107   
KeIsSubsetAffinityEx                                  005A732F 1108   
KeIsWaitListEmpty                                     008836DA 1109   
KeLeaveCriticalRegion                                 00454100 1110   
KeLeaveGuardedRegion                                  004BFCC0 1111   
KeLoadMTRR                                            0065AA3E 1112   
KeLoaderBlock                                         006492F8 1113   
KeNotifyProcessorFreezeSupported                      00527F90 1114   
KeNumberProcessors                                    006490BA 1115   
KeOrAffinityEx                                        004E30D6 1116   
KePollFreezeExecution                                 00508190 1117   
KeProcessorGroupAffinity                              004E893A 1118   
KeProfileInterruptWithSource                          005AA246 1119   
KePulseEvent                                          004A5950 1120   
KeQueryActiveGroupCount                               004C49F6 1121   
KeQueryActiveProcessorAffinity                        0051C630 1122   
KeQueryActiveProcessorCount                           005A62F6 1123   
KeQueryActiveProcessorCountEx                         004BB450 1124   
KeQueryActiveProcessors                               005A6351 1125   
KeQueryAuxiliaryCounterFrequency                      005A559E 1126   
KeQueryDpcWatchdogInformation                         004D6A50 1127   
KeQueryEffectivePriorityThread                        005000DA 1128   
KeQueryGroupAffinity                                  004D8CAE 1129   
KeQueryGroupAffinityEx                                004D8DB4 1130   
KeQueryHardwareCounterConfiguration                   00884955 1131   
KeQueryHighestNodeNumber                              004C4A02 1132   
KeQueryInterruptTime                                  0042F360 1133   
KeQueryInterruptTimePrecise                           0050F604 1134   
KeQueryLogicalProcessorRelationship                   0048BF0E 1135   
KeQueryMaximumGroupCount                              00484900 1136   
KeQueryMaximumProcessorCount                          005A635C 1137   
KeQueryMaximumProcessorCountEx                        004BB432 1138   
KeQueryNodeActiveAffinity                             004C4A0E 1139   
KeQueryNodeMaximumProcessorCount                      00524144 1140   
KeQueryPriorityThread                                 004BA240 1141   
KeQueryRuntimeThread                                  004EB47A 1142   
KeQuerySystemTime                                     00498A70 1143   
KeQuerySystemTimePrecise                              0048499E 1144   
KeQueryTickCount                                      00474FEC 1145   
KeQueryTimeIncrement                                  00474F90 1146   
KeQueryTotalCycleTimeThread                           004C20C4 1147   
KeQueryUnbiasedInterruptTime                          0048C540 1148   
KeQueryUnbiasedInterruptTimePrecise                   004CAA60 1149   
KeRaiseUserException                                  005AA7D4 1150   
KeReadStateEvent                                      00429540 1151   
KeReadStateMutant                                     00429540 1152   
KeReadStateMutex                                      00429540 1153   
KeReadStateQueue                                      00429540 1154   
KeReadStateSemaphore                                  00429540 1155   
KeReadStateTimer                                      005A4F98 1156   
KeRegisterBoundCallback                               005A55E1 1157   
KeRegisterBugCheckCallback                            005235EE 1158   
KeRegisterBugCheckReasonCallback                      0050F408 1159   
KeRegisterNmiCallback                                 005A5630 1160   
KeRegisterProcessorChangeCallback                     007A0DE6 1161   
KeReleaseInterruptSpinLock                            0050376C 1162   
KeReleaseMutant                                       00450D10 1163   
KeReleaseMutex                                        00429680 1164   
KeReleaseSemaphore                                    0042A600 1165   
KeReleaseSpinLock                                     005A6950 1166   
KeReleaseSpinLockFromDpcLevel                         005A696F 1167   
KeRemoveByKeyDeviceQueue                              005A956A 1168   
KeRemoveByKeyDeviceQueueIfBusy                        005A95E0 1169   
KeRemoveDeviceQueue                                   004D5320 1170   
KeRemoveEntryDeviceQueue                              005A9668 1171   
KeRemoveGroupAffinityEx                               005A7352 1172   
KeRemoveProcessorAffinityEx                           0051087A 1173   
KeRemoveProcessorGroupAffinity                        005A736B 1174   
KeRemoveQueue                                         004C9982 1175   
KeRemoveQueueDpc                                      004C9B70 1176   
KeRemoveQueueDpcEx                                    004C9B88 1177   
KeRemoveQueueEx                                       0044C880 1178   
KeRemoveSystemServiceTable                            0088371A 1179   
KeReportCacheIncoherentDevice                         005A913A 1180   
KeResetEvent                                          004B9B50 1181   
KeRestoreExtendedProcessorState                       004BEC7A 1182   
KeRestoreFloatingPointState                           004BEC90 1183   
KeRevertToUserAffinityThread                          005A61CA 1184   
KeRevertToUserAffinityThreadEx                        005A6202 1185   
KeRevertToUserGroupAffinityThread                     004E2132 1186   
KeRundownQueue                                        004D9D36 1187   
KeSaveExtendedProcessorState                          004BE960 1188   
KeSaveFloatingPointState                              004BE940 1189   
KeSaveStateForHibernate                               00526F9F 1190   
KeServiceDescriptorTable                              00649340 1191   
KeSetActualBasePriorityThread                         004878B0 1192   
KeSetAffinityThread                                   004871C4 1193   
KeSetBasePriorityThread                               0048A860 1194   
KeSetCoalescableTimer                                 0042D6A0 1195   
KeSetDmaIoCoherency                                   0051368C 1196   
KeSetEvent                                            00451330 1197   
KeSetEventBoostPriority                               005A7394 1198   
KeSetHardwareCounterConfiguration                     008849A6 1199   
KeSetHeteroCpuPolicyThread                            005A6259 1200   
KeSetIdealProcessorThread                             00489D46 1201   
KeSetImportanceDpc                                    00512682 1202   
KeSetKernelStackSwapEnable                            004D6E10 1203   
KeSetPriorityThread                                   0044A070 1204   
KeSetProfileIrql                                      0099D3D2 1205   
KeSetSelectedCpuSetsThread                            005AAD33 1206   
KeSetSystemAffinityThread                             005A6277 1207   
KeSetSystemAffinityThreadEx                           005A6281 1208   
KeSetSystemGroupAffinityThread                        0048B984 1209   
KeSetTargetProcessorDpc                               005A9257 1210   
KeSetTargetProcessorDpcEx                             004EA9B0 1211   
KeSetTimer2                                           0042E620 1212   
KeSetTimer                                            0042D5C0 1213   
KeSetTimerEx                                          0042D4F0 1214   
KeShouldYieldProcessor                                004BFEA0 1215   
KeSignalCallDpcDone                                   004EA1A2 1216   
KeSignalCallDpcSynchronize                            005A92A4 1217   
KeStackAttachProcess                                  004B9550 1218   
KeStallWhileFrozen                                    005A9B5C 1219   
KeStartDynamicProcessor                               008846B7 1220   
KeSubtractAffinityEx                                  0043544E 1221   
KeSweepLocalCaches                                    00503D14 1222   
KeSynchronizeExecution                                005392F0 1223   
KeSynchronizeTimeToQpc                                005070BE 1224   
KeSystemFullyCacheCoherent                            005A914A 1225   
KeTestAlertThread                                     004DBB32 1226   
KeTickCount                                           00650D80 1227   
KeUnstackDetachProcess                                004B8410 1228   
KeUpdateThreadTag                                     004EFE12 1229   
KeUserModeCallback                                    006D1320 1230   
KeWaitForMultipleObjects                              0044D180 1231   
KeWaitForMutexObject                                  004552F0 1232   
KeWaitForSingleObject                                 004552F0 1233   
KeWriteProtectPAT                                     006652D4 1234   
KiBugCheckData                                        0061BD20 1235   
KiCheckForKernelApcDelivery                           004BFCEC 1236   
KiDeliverApc                                          0044FA90 1237   
KiDispatchInterrupt                                   005395A0 1238   
KiIpiServiceRoutine                                   004C5EA0 1239   
KiUnexpectedInterrupt                                 00539539 1240   
KitLogFeatureUsage                                    005F05CB 1241   
KseQueryDeviceData                                    0076D010 1242   
KseQueryDeviceDataList                                00884C6E 1243   
KseQueryDeviceFlags                                   0076D308 1244   
KseRegisterShim                                       0078D106 1245   
KseRegisterShimEx                                     0078D126 1246   
KseSetDeviceFlags                                     00884E6E 1247   
KseUnregisterShim                                     0088554C 1248   
LdrAccessResource                                     0079522A 1249   
LdrEnumResources                                      008B2146 1250   
LdrFindResourceDirectory_U                            008B236E 1251   
LdrFindResourceEx_U                                   008B238F 1252   
LdrFindResource_U                                     0079524A 1253   
LdrResFindResource                                    007769E4 1254   
LdrResFindResourceDirectory                           008B3CA3 1255   
LdrResSearchResource                                  006DB45C 1256   
LpcPortObjectType                                     0063C114 1257   
LpcReplyWaitReplyPort                                 00886C64 1258   
LpcRequestPort                                        006BFF5E 1259   
LpcRequestWaitReplyPort                               0077AC50 1260   
